,fold,sampler,model,precision,recall,f1_score,auc_roc,auc_pr,gmean,balanced_accuracy,confusion_matrix,training_time,fold_time
149,3,SMOTE,LogisticRegression,0.05714285714285714,0.9183673469387755,0.10759115361625822,0.9779768738826976,0.7269671539886859,0.945718677074877,0.9461259733832157,"[[55378  1485]
 [    8    90]]",0.36652684211730957,990.3044996261597
150,3,SMOTE,KNN,0.44385026737967914,0.8469387755102041,0.5824561403508772,0.9331780968722891,0.6301691165248291,0.9194507929402427,0.9225549090958685,"[[56759   104]
 [   15    83]]",3.1597845554351807,990.3044996261597
151,3,SMOTE,SVM,0.08670520231213873,0.9183673469387755,0.15845070422535212,0.9861374653795535,0.75825016566732,0.9502929277372815,0.9508478487679123,"[[55915   948]
 [    8    90]]",89.8967776298523,990.3044996261597
152,3,SMOTE,DecisionTree,0.39705882352941174,0.826530612244898,0.5364238410596026,0.9121837592466246,0.32847972232554473,0.9081534831965381,0.9121837592466246,"[[56740   123]
 [   17    81]]",56.235989809036255,990.3044996261597
153,3,SMOTE,RandomForest,0.7130434782608696,0.8367346938775511,0.7699530516431925,0.9923367549717599,0.8494187135200347,0.9144665665855101,0.9180771758257495,"[[56830    33]
 [   16    82]]",5.68638277053833,990.3044996261597
154,3,SMOTE,XGBoost,0.717948717948718,0.8571428571428571,0.7813953488372093,0.9871563841054422,0.8650270270444466,0.925551414535734,0.9282812574584025,"[[56830    33]
 [   14    84]]",4.253989934921265,990.3044996261597
155,3,SMOTE,LightGBM,0.5214723926380368,0.8673469387755102,0.6513409961685823,0.9912288289038422,0.8651717217280588,0.930675659602752,0.9329876103933299,"[[56785    78]
 [   13    85]]",5.57516884803772,990.3044996261597
156,3,ADASYN,LogisticRegression,0.017919750681729647,0.9387755102040817,0.035168195718654434,0.9747085458174266,0.7468984904544251,0.9249513406537513,0.9250531262572737,"[[51821  5042]
 [    6    92]]",0.32864904403686523,990.3044996261597
157,3,ADASYN,KNN,0.44148936170212766,0.8469387755102041,0.5804195804195804,0.9331777379717164,0.6301209347763077,0.9194426933010421,0.9225461160318373,"[[56758   105]
 [   15    83]]",3.2712998390197754,990.3044996261597
158,3,ADASYN,SVM,0.029133029133029134,0.8469387755102041,0.05632846963013234,0.9395606052068577,0.36999136987974207,0.8976307356986024,0.8991477726451008,"[[54097  2766]
 [   15    83]]",93.55265283584595,990.3044996261597
159,3,ADASYN,DecisionTree,0.4293785310734463,0.7755102040816326,0.5527272727272727,0.886867002573676,0.3333736614353874,0.8798481367165695,0.886867002573676,"[[56762   101]
 [   22    76]]",54.9863076210022,990.3044996261597
160,3,ADASYN,RandomForest,0.415,0.8469387755102041,0.5570469798657718,0.9940749104453348,0.8157648503214465,0.9193454920645833,0.9224405992634643,"[[56746   117]
 [   15    83]]",5.19836950302124,990.3044996261597
161,3,ADASYN,XGBoost,0.6511627906976745,0.8571428571428571,0.7400881057268722,0.9894194316665871,0.8756759489801114,0.925453691472706,0.9281757406900294,"[[56818    45]
 [   14    84]]",4.16275691986084,990.3044996261597
162,3,ADASYN,LightGBM,0.36796536796536794,0.8673469387755102,0.5167173252279635,0.9796340075519858,0.8448065800657855,0.9301182509347515,0.9323896820392157,"[[56717   146]
 [   13    85]]",6.329858064651489,990.3044996261597
163,3,Random UnderSampling,LogisticRegression,0.06086956521739131,0.9285714285714286,0.11424984306340238,0.9817630954743715,0.7169102381124214,0.9516533729180797,0.9519402523860607,"[[55459  1404]
 [    7    91]]",0.060843467712402344,990.3044996261597
164,3,Random UnderSampling,KNN,0.06263345195729537,0.8979591836734694,0.11709913506320692,0.979984473961225,0.42083707614999394,0.9365690648781788,0.9373991265077861,"[[55546  1317]
 [   10    88]]",0.08288264274597168,990.3044996261597
165,3,Random UnderSampling,SVM,0.07290803645401822,0.8979591836734694,0.13486590038314175,0.9891441549273279,0.7325283017372306,0.9382368331482879,0.9391401531859425,"[[55744  1119]
 [   10    88]]",0.557023286819458,990.3044996261597
166,3,Random UnderSampling,DecisionTree,0.016858095590959615,0.9285714285714286,0.033114992721979625,0.9176209234727076,0.01577683700681978,0.9175555817676593,0.9176209234727076,"[[51556  5307]
 [    7    91]]",0.040750980377197266,990.3044996261597
167,3,Random UnderSampling,RandomForest,0.06435643564356436,0.9285714285714286,0.12037037037037036,0.9874376724292939,0.7611222095591488,0.9523480825029443,0.9526524905725793,"[[55540  1323]
 [    7    91]]",1.6520881652832031,990.3044996261597
168,3,Random UnderSampling,XGBoost,0.04509415262636274,0.9285714285714286,0.08601134215500945,0.9897483640414645,0.7845023964654786,0.9471555124202985,0.9473414798977995,"[[54936  1927]
 [    7    91]]",0.25147247314453125,990.3044996261597
169,3,Random UnderSampling,LightGBM,0.057766367137355584,0.9183673469387755,0.10869565217391304,0.9927913025470815,0.7811523890190913,0.9458638248217177,0.9462754554717443,"[[55395  1468]
 [    8    90]]",0.7775490283966064,990.3044996261597
170,3,Tomek Links,LogisticRegression,0.8676470588235294,0.6020408163265306,0.7108433734939759,0.978421103066554,0.7825056359693764,0.7758514859330228,0.8009412705869855,"[[56854     9]
 [   39    59]]",0.18880534172058105,990.3044996261597
171,3,Tomek Links,KNN,0.9634146341463414,0.8061224489795918,0.8777777777777778,0.9233584874781386,0.817831765422731,0.8978195360214252,0.9030348452977026,"[[56860     3]
 [   19    79]]",1.6268186569213867,990.3044996261597
172,3,Tomek Links,SVM,0.9634146341463414,0.8061224489795918,0.8777777777777778,0.9714074680748969,0.8355869626783278,0.8978195360214252,0.9030348452977026,"[[56860     3]
 [   19    79]]",12.318527221679688,990.3044996261597
173,3,Tomek Links,DecisionTree,0.7777777777777778,0.7857142857142857,0.7817258883248731,0.8926636954484587,0.6114797844138973,0.8862337710385509,0.8926636954484588,"[[56841    22]
 [   21    77]]",22.97582221031189,990.3044996261597
174,3,Tomek Links,RandomForest,0.975,0.7959183673469388,0.8764044943820225,0.9722104183811644,0.8654384825296987,0.8921268817283046,0.8979415975454073,"[[56861     2]
 [   20    78]]",4.593102693557739,990.3044996261597
175,3,Tomek Links,XGBoost,0.975609756097561,0.8163265306122449,0.8888888888888888,0.9922175999816243,0.8685645315629579,0.9034920135598483,0.9081456791780602,"[[56861     2]
 [   18    80]]",2.1479368209838867,990.3044996261597
176,3,Tomek Links,LightGBM,0.2717391304347826,0.5102040816326531,0.3546099290780142,0.714026767522513,0.1684727802130642,0.7134435960285269,0.7539237702361602,"[[56729   134]
 [   48    50]]",2.7502052783966064,990.3044996261597
177,3,ENN,LogisticRegression,0.8831168831168831,0.6938775510204082,0.7771428571428571,0.9813940559604951,0.7859244022640435,0.8329272041692255,0.8468596379339243,"[[56854     9]
 [   30    68]]",0.15750861167907715,990.3044996261597
178,3,ENN,KNN,0.9302325581395349,0.8163265306122449,0.8695652173913043,0.9233382095957812,0.8052570931745887,0.9034602340306946,0.908110506921936,"[[56857     6]
 [   18    80]]",1.6177396774291992,990.3044996261597
